lat,lon,alt,date,device,os,version
39.9937133789,-83.0072631836,230.83656311,2013-04-07 15:10:56,"iPhone4,1",6.1.3,1.1
39.9821929932,-83.0016326904,231,2013-04-07 15:21:36,"iPhone4,1",6.1.3,1.1
39.9767494202,-83.0034179688,231.687210083,2013-04-07 17:16:48,"iPhone4,1",6.1.3,1.1
39.9687080383,-83.0087738037,231.409683228,2013-04-07 17:27:28,"iPhone4,1",6.1.3,1.1
39.982131958,-83.0017166138,231,2013-04-07 17:31:44,"iPhone4,1",6.1.3,1.1
39.9778442383,-83.003616333,231.404449463,2013-04-07 18:44:16,"iPhone4,1",6.1.3,1.1
39.9729804993,-83.0046691895,230.945037842,2013-04-07 18:52:48,"iPhone4,1",6.1.3,1.1
39.9784393311,-83.006942749,231,2013-04-07 22:13:20,"iPhone4,1",6.1.3,1.1
39.9821624756,-83.0012359619,233.178039551,2013-04-07 23:32:16,"iPhone4,1",6.1.3,1.1
39.9828071594,-83.0087280273,231,2013-04-08 13:17:52,"iPhone4,1",6.1.3,1.1
40.0029716492,-83.029510498,227.765655518,2013-04-08 20:01:04,"iPhone4,1",6.1.3,1.1
40.0630722046,-83.0401382446,246.749542236,2013-04-08 20:07:28,"iPhone4,1",6.1.3,1.1
40.006477356,-83.0334701538,237,2013-04-08 20:20:16,"iPhone4,1",6.1.3,1.1
40.0202255249,-83.0584640503,256,2013-04-08 20:30:56,"iPhone4,1",6.1.3,1.1
40.0091247559,-83.0579071045,256,2013-04-08 20:52:16,"iPhone4,1",6.1.3,1.1
39.9851303101,-83.0209197998,256,2013-04-08 21:00:48,"iPhone4,1",6.1.3,1.1
39.982383728,-83.0015563965,239.299438477,2013-04-08 21:13:36,"iPhone4,1",6.1.3,1.1
39.9921150208,-83.0234451294,233.131652832,2013-04-08 21:26:24,"iPhone4,1",6.1.3,1.1
39.9883651733,-83.0393218994,231,2013-04-08 21:34:56,"iPhone4,1",6.1.3,1.1
39.9892425537,-83.0556411743,243,2013-04-08 22:24:00,"iPhone4,1",6.1.3,1.1
39.9881820679,-83.0278549194,241.463989258,2013-04-08 22:32:32,"iPhone4,1",6.1.3,1.1
39.9843177795,-83.0035934448,229.870391846,2013-04-08 22:36:48,"iPhone4,1",6.1.3,1.1
39.9901390076,-83.0060958862,231,2013-04-08 22:43:12,"iPhone4,1",6.1.3,1.1
